Actual,Greedy_Euclidean,A*_Euclidean,Greedy_Manhattan,A*_Manhattan
[173,286,286,291,286]
[0,2.330679893,4.172583818,1.193518639,1.2890534400939941]
[188,272,272,272,272]
[0,1.891423702,3.735223532,1.086842299,1.2197608947753906]
[188,286,286,299,286]
[0,2.10415864,4.49254632,1.210850954,1.319997787475586]
[187,292,290,292,290]
[0,2.043031454,4.690107107,1.174630642,1.381779670715332]
[187,258,258,258,258]
[0,1.739221096,3.358865023,1.01960969,1.142552137374878]
[189,271,271,271,271]
[0,2.073749781,4.326437712,1.117075205,1.2603168487548828]
[192,275,266,275,266]
[0,1.908302546,3.845856905,1.090286493,1.198181390762329]
[189,275,269,275,269]
[0,1.835263729,3.660534382,1.07866025,1.1858344078063965]
[182,247,247,247,247]
[0,1.70908761,3.217522621,0.9815683365,1.080984354019165]
[184,303,299,303,299]
[0,1.996442795,3.434469938,1.189325571,1.2526075839996338]
[186,282,281,282,281]
[0,2.604248524,6.056146383,1.199991465,1.4720327854156494]
[186,295,293,297,293]
[0,1.678226948,3.429911137,1.120889187,1.2435014247894287]
[183,252,252,252,252]
[0,1.966157436,3.826078176,1.025768995,1.1912002563476562]
[183,265,265,267,265]
[0,2.665705919,4.367275,1.146010399,1.2989187240600586]
[185,264,264,264,264]
[0,1.919139147,2.941964865,1.071094513,1.114978313446045]
[184,268,266,272,266]
[0,1.806435823,3.239728689,1.064174891,1.164513349533081]
[190,271,271,271,271]
[0,2.322638273,5.475313425,1.156693697,1.3332655429840088]
[186,281,278,281,278]
[0,1.703225851,2.886704922,1.105338097,1.155616283416748]
[188,253,253,253,253]
[0,2.45057869,4.782921791,1.104721785,1.2709860801696777]
[190,267,267,267,267]
[0,2.405652523,4.899833679,1.14078474,1.3204224109649658]
[183,259,259,263,259]
[0,2.237159252,4.665833235,1.149063349,1.2491106986999512]
[186,239,239,239,239]
[0,1.664932251,3.057703495,0.9510443211,1.0697951316833496]
[187,267,267,267,267]
[0,2.249190569,4.711984634,1.133653641,1.277296543121338]
[190,260,260,260,260]
[0,1.834518671,3.493091106,1.029509306,1.1359500885009766]
[187,272,272,272,272]
[0,2.479950428,5.103494406,1.160895586,1.354191541671753]
[191,280,280,280,280]
[0,2.748441458,6.188260794,1.28154707,1.493117094039917]
[189,292,292,292,292]
[0,2.047669172,3.689749718,1.17535162,1.2648968696594238]
[181,267,267,267,267]
[0,1.807768822,3.667465448,1.05462122,1.1753849983215332]
[191,270,268,270,268]
[0,2.241492271,5.012061834,1.138317823,1.3146491050720215]
[190,278,278,278,278]
[0,2.55535841,5.087437868,1.225785255,1.3770825862884521]
[180,268,268,268,268]
[0,1.62362051,2.742893934,1.026377439,1.107055425643921]
[187,257,257,257,257]
[0,1.931977987,3.964402676,1.047328949,1.188955307006836]
[188,269,269,269,269]
[0,1.826685905,3.52171874,1.065510988,1.1866366863250732]
[189,279,279,279,279]
[0,2.32372117,5.542395353,1.193050623,1.3961913585662842]
