Actual,Greedy_Euclidean,A*_Euclidean,Greedy_Manhattan,A*_Manhattan
[0,0.1330368519,0.1527168751,0.1088507175,0.11081624031066895]
[67,95,95,95,95]
[0,0.1741044521,0.2483270168,0.1244821548,0.13085412979125977]
[65,99,99,99,99]
[0,0.1574556828,0.2143900394,0.1245079041,0.12923908233642578]
[67,87,87,87,87]
[0,0.1438381672,0.1976139545,0.110714674,0.1155540943145752]
[62,86,86,86,86]
[0,0.1506998539,0.194214344,0.1109492779,0.11391091346740723]
[62,86,86,84,86]
[0,0.1686413288,0.235724926,0.1113975048,0.12024950981140137]
[59,93,93,93,93]
[0,0.1633346081,0.1931726933,0.1199080944,0.1226034164428711]
[63,90,90,90,90]
[0,0.1494851112,0.1866540909,0.1141347885,0.11832356452941895]
[69,90,90,90,90]
[0,0.1608767509,0.2393724918,0.1166405678,0.12308669090270996]
[60,72,72,72,72]
[0,0.1136198044,0.1237485409,0.08991861343,0.09115934371948242]
[61,77,77,77,77]
[0,0.1396102905,0.192306757,0.1008188725,0.10552048683166504]
[58,85,85,85,85]
[0,0.1592946053,0.1935470104,0.111802578,0.11526107788085938]
[61,95,95,95,95]
[0,0.1413938999,0.1603586674,0.1177635193,0.11966228485107422]
[61,90,90,90,90]
[0,0.1347341537,0.1537387371,0.111263752,0.1123507022857666]
[59,94,94,94,94]
[0,0.171364069,0.1923606396,0.1237545013,0.12563323974609375]
[56,102,102,102,102]
[0,0.1481256485,0.1594674587,0.1259417534,0.12800955772399902]
[67,94,94,94,94]
[0,0.1616208553,0.2275533676,0.1213428974,0.126631498336792]
[63,81,81,81,81]
[0,0.1374313831,0.175276041,0.1039526463,0.10740995407104492]
[67,89,89,89,89]
[0,0.1272735596,0.1416733265,0.1102941036,0.11213183403015137]
[54,90,90,90,90]
[0,0.1507663727,0.1619200706,0.1148040295,0.11571335792541504]
[64,89,89,89,89]
[0,0.1598098278,0.2283661366,0.1150076389,0.12059402465820312]
[63,86,86,86,86]
[0,0.1458957195,0.187194109,0.1090261936,0.11230134963989258]
[65,86,86,86,86]
[0,0.1460413933,0.2058413029,0.1102871895,0.11565375328063965]
[57,88,88,88,88]
[0,0.1492304802,0.1695966721,0.1124761105,0.11442255973815918]
[63,84,84,84,84]
[0,0.151059866,0.1920132637,0.108915329,0.11236262321472168]
[59,89,89,89,89]
[0,0.1610920429,0.1988790035,0.1151032448,0.12729763984680176]
[63,78,78,78,78]
[0,0.120118618,0.1275875568,0.09735250473,0.09817790985107422]
[67,84,84,84,84]
[0,0.1344795227,0.1778776646,0.1057853699,0.11007547378540039]
[66,89,89,89,89]
[0,0.1600263119,0.2286705971,0.1154732704,0.11989688873291016]
[66,98,98,98,98]
[0,0.1576957703,0.2022855282,0.1238117218,0.12743544578552246]
[58,93,93,93,93]
[0,0.1625068188,0.1733894348,0.1194636822,0.1210782527923584]
[57,92,92,92,92]
[0,0.139074564,0.1534881592,0.1144990921,0.11636805534362793]
[60,76,76,76,76]
[0,0.1210472584,0.1450209618,0.0957839489,0.09778475761413574]
[66,78,78,78,78]
[0,0.1262643337,0.16873312,0.0984954834,0.10275888442993164]
[65,88,88,92,88]
[0,0.149148941,0.2016968727,0.1161584854,0.11771130561828613]
[61,88,88,95,88]
[0,0.1490831375,0.1895997524,0.1207187176,0.11700820922851562]
[67,91,91,93,91]
[0,0.1388897896,0.1836047173,0.1158585548,0.11736583709716797]
[61,97,97,97,97]
[0,0.1749141216,0.1993095875,0.1257562637,0.128373384475708]
[58,82,82,82,82]
[0,0.1436533928,0.1639671326,0.1059610844,0.10771608352661133]
[69,92,92,92,92]
[0,0.1523082256,0.2221233845,0.1169192791,0.12209749221801758]
[63,91,91,91,91]
[0,0.1655311584,0.230465889,0.1181988716,0.12388968467712402]
[61,85,85,85,85]
[0,0.1279666424,0.1450526714,0.1044716835,0.1066749095916748]
[57,86,86,86,86]
[0,0.1516895294,0.1707866192,0.1102068424,0.11187911033630371]
[59,84,84,86,84]
[0,0.138559103,0.1732039452,0.109650135,0.11062026023864746]
[63,86,86,86,86]
[0,0.1294779778,0.14006567,0.1060774326,0.10740065574645996]
[66,87,87,87,87]
[0,0.1683554649,0.236209631,0.1148777008,0.12057185173034668]
[62,76,76,76,76]
[0,0.1116342545,0.120620966,0.0937628746,0.09515976905822754]
[62,82,82,82,82]
[0,0.1273078918,0.1588833332,0.1041505337,0.10690736770629883]
[66,92,92,92,92]
[0,0.1553180218,0.2169969082,0.1175391674,0.1221933364868164]
[61,83,83,83,83]
[0,0.1275100708,0.153652668,0.1042892933,0.1071467399597168]
[66,90,90,90,90]
[0,0.1381902695,0.1763832569,0.1119320393,0.11555218696594238]
[62,101,101,101,101]
[0,0.1786370277,0.2097113132,0.131248951,0.13490724563598633]
[60,86,86,86,86]
[0,0.1294014454,0.1445128918,0.1056797504,0.10792279243469238]
[64,81,81,81,81]
[0,0.1461148262,0.1996855736,0.1048078537,0.10824203491210938]
[68,83,83,83,83]
[0,0.1297233105,0.1797258854,0.1048409939,0.10973191261291504]
[65,79,79,79,79]
[0,0.1154830456,0.1331391335,0.09698581696,0.09888267517089844]
[61,89,89,89,89]
[0,0.1338474751,0.1399462223,0.1092517376,0.11086392402648926]
[65,77,77,77,77]
[0,0.1280114651,0.1679470539,0.09942626953,0.10332775115966797]
[65,93,93,93,93]
[0,0.1493644714,0.1939275265,0.1186432838,0.12334370613098145]
[60,81,81,81,81]
[0,0.1305274963,0.1476533413,0.1036634445,0.10526704788208008]
[58,77,77,77,77]
[0,0.1351284981,0.1690256596,0.09993219376,0.10318589210510254]
[65,85,85,85,85]
[0,0.1382761002,0.1759171486,0.1073215008,0.11101603507995605]
[62,81,81,81,81]
[0,0.1482200623,0.1833984852,0.1057724953,0.10866045951843262]
[65,84,84,84,84]
[0,0.1422538757,0.1893708706,0.1076579094,0.11276483535766602]
[67,81,81,81,81]
[0,0.1260547638,0.1574549675,0.1013526917,0.10364556312561035]
[67,84,84,84,84]
[0,0.1385602951,0.1945183277,0.1067352295,0.11142778396606445]
[62,89,89,89,89]
[0,0.1477780342,0.203669548,0.1131803989,0.11872720718383789]
[62,89,89,89,89]
[0,0.1608839035,0.1990664005,0.1150555611,0.11887764930725098]
[67,91,91,91,91]
[0,0.1473779678,0.1927850246,0.1148173809,0.11857032775878906]
[60,72,72,72,72]
[0,0.1147494316,0.1224553585,0.09039378166,0.09125995635986328]
[64,95,95,95,95]
[0,0.1660263538,0.2277090549,0.1216340065,0.12888097763061523]
[69,86,86,86,86]
[0,0.1607785225,0.2475857735,0.1137013435,0.12137937545776367]
[60,85,85,85,85]
[0,0.1406145096,0.1804966927,0.1076991558,0.11083459854125977]
[56,103,103,103,103]
[0,0.1567077637,0.1715040207,0.1276655197,0.12868022918701172]
[62,82,82,82,82]
[0,0.128360033,0.1573688984,0.1029956341,0.10577178001403809]
[63,88,88,88,88]
[0,0.1470971107,0.1841070652,0.1122288704,0.11505746841430664]
[66,102,102,102,102]
[0,0.1660883427,0.2239429951,0.1288678646,0.13295960426330566]
[62,98,98,98,98]
[0,0.1511945724,0.1971356869,0.1219768524,0.12605547904968262]
[62,92,92,92,92]
[0,0.1748235226,0.2328400612,0.1196274757,0.1242818832397461]
[64,88,88,88,88]
[0,0.1443822384,0.1804647446,0.1133413315,0.11614513397216797]
[63,81,81,81,81]
[0,0.1459720135,0.1852402687,0.1065604687,0.11008477210998535]
[59,75,75,75,75]
[0,0.127014637,0.1440384388,0.09741902351,0.09883904457092285]
[59,93,93,93,93]
[0,0.1587152481,0.1896281242,0.1194431782,0.12198829650878906]
[66,85,85,85,85]
[0,0.1251296997,0.1423256397,0.1040024757,0.10569119453430176]
[64,78,78,78,78]
[0,0.1210911274,0.1522278786,0.09750390053,0.10045647621154785]
[62,91,91,91,91]
[0,0.1402444839,0.1719284058,0.1138317585,0.11638879776000977]
[61,88,88,88,88]
[0,0.1346459389,0.1613967419,0.1091413498,0.11159157752990723]
[66,86,86,86,86]
[0,0.1460726261,0.2008731365,0.1100130081,0.11462664604187012]
[60,95,95,95,95]
[0,0.1401138306,0.1610198021,0.1177668571,0.1207437515258789]
